Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
2670,172.16.0.5-192.168.50.1-634-50846-17,172.16.0.5,634,192.168.50.1,50846,17,2018-12-01 10:52:37.369539,31498,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,2793828.1795669566,6349.609499015811,158.28140703517573,183.8096325446305,775.0,0.0,31498.0,158.28140703517573,183.8096325446305,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6400,0,6349.609499015811,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,442.2,440.0,0.0,6400,0,0,0,0,0,0,200,88000,0,0,-1,-1,199,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_DNS
1750,172.16.0.5-192.168.50.1-50846-634-17,192.168.50.1,634,172.16.0.5,50846,17,2018-12-01 10:52:37.369730,255,6,0,2640.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,10352941.176470589,23529.41176470588,51.0,67.10812171414128,126.0,1.0,255.0,51.0,67.10812171414128,126.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192,0,23529.41176470588,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,513.3333333333334,440.0,0.0,192,0,0,0,0,0,0,6,2640,0,0,-1,-1,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DrDoS_DNS
1404,172.217.10.66-192.168.50.7-443-51550-6,192.168.50.7,51550,172.217.10.66,443,6,2018-12-01 10:52:37.369981,117135803,34,29,2490.0,9360.0,517.0,0.0,73.23529411764707,135.60304341438732,2860.0,0.0,322.75862068965506,613.9336664477927,101.16462854657684,0.5378372656906617,1889287.145161291,10397249.196859976,58796673.0,1.0,117135803.0,3549569.787878788,14147132.14998848,58836825.0,1.0,117042421.0,4180086.4642857136,15325937.54154797,58836949.0,1.0,0,0,0,0,704,604,0.2902613814838492,0.2475758842068125,0.0,2860.0,185.15625,439.5107748737892,193169.72123015847,0,0,0,0,1,0,0,0,0.0,188.09523809523807,73.23529411764707,322.7586206896552,704,0,0,0,0,0,0,34,2490,29,9360,64240,250,16,20,146505.5,75139.28788922608,199637.0,93374.0,58374658.0,596819.3365248818,58796673.0,57952643.0,0,0,BENIGN
1069,192.168.50.7-4.2.2.4-65378-53-17,192.168.50.7,65378,4.2.2.4,53,17,2018-12-01 10:52:37.370149,20655,2,2,64.0,166.0,32.0,32.0,32.0,0.0,83.0,83.0,83.0,0.0,11135.31832486081,193.65770999757927,6885.0,11919.973699635417,20649.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,96.82885499878964,96.82885499878964,32.0,83.0,52.4,27.933850432763467,780.3,0,0,0,0,0,0,0,0,1.0,65.5,32.0,83.0,64,0,0,0,0,0,0,2,64,2,166,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
304,192.168.50.7-4.2.2.4-58226-53-17,192.168.50.7,58226,4.2.2.4,53,17,2018-12-01 10:52:37.370151,20655,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,10263.858629871702,193.65770999757927,6885.0,11921.70575043689,20651.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,96.82885499878964,96.82885499878964,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2871,192.168.50.7-4.2.2.4-54035-53-17,192.168.50.7,54035,4.2.2.4,53,17,2018-12-01 10:52:37.371731,20684,2,2,62.0,94.0,31.0,31.0,31.0,0.0,47.0,47.0,47.0,0.0,7542.061496809128,193.38619222587505,6894.666666666666,11938.44890818457,20680.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,96.69309611293752,96.69309611293752,31.0,47.0,37.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
815,192.168.50.7-4.2.2.4-57125-53-17,192.168.50.7,57125,4.2.2.4,53,17,2018-12-01 10:52:37.375466,20667,2,2,90.0,172.0,45.0,45.0,45.0,0.0,86.0,86.0,86.0,0.0,12677.214883630908,193.5452653989452,6889.0,11930.36600444429,20665.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,64,96.77263269947258,96.77263269947258,45.0,86.0,61.4,22.456624857711805,504.3,0,0,0,0,0,0,0,0,1.0,76.75,45.0,86.0,64,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2485,192.168.50.7-4.2.2.4-57241-53-17,192.168.50.7,57241,4.2.2.4,53,17,2018-12-01 10:52:37.391389,20508,2,2,90.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,11507.70431051297,195.0458357714063,6836.0,11836.835261166729,20504.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,97.52291788570317,97.52291788570317,45.0,73.0,56.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,70.25,45.0,73.0,64,0,0,0,0,0,0,2,90,2,146,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
305,192.168.50.7-4.2.2.4-62045-53-17,192.168.50.7,62045,4.2.2.4,53,17,2018-12-01 10:52:37.391391,20575,2,2,78.0,110.0,39.0,39.0,39.0,0.0,55.0,55.0,55.0,0.0,9137.30255164034,194.4106925880924,6858.333333333334,11818.406082604088,20505.0,2.0,2.0,2.0,0.0,2.0,2.0,68.0,68.0,0.0,68.0,68.0,0,0,0,0,64,40,97.2053462940462,97.2053462940462,39.0,55.0,45.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,56.75,39.0,55.0,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2094,192.168.50.7-4.2.2.4-53785-53-17,192.168.50.7,53785,4.2.2.4,53,17,2018-12-01 10:52:37.392914,20599,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,14078.35331812224,194.18418369823775,6866.333333333334,11890.24012933857,20596.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,40,97.09209184911887,97.09209184911887,43.0,102.0,66.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,64,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1762,172.217.10.66-192.168.50.7-443-51551-6,192.168.50.7,51551,172.217.10.66,443,6,2018-12-01 10:52:37.396713,118124701,69,82,14382.0,50726.0,2344.0,0.0,208.43478260869568,438.7287275976322,2860.0,0.0,618.6097560975609,863.2520447373117,551.1802311355692,1.278310113987082,787498.0066666668,6722535.051576017,58890162.0,0.0,118124701.0,1737127.955882353,9941300.428341666,58890162.0,0.0,118031250.0,1457175.9259259258,9131574.1726857,58935216.0,0.0,0,0,0,0,1404,1664,0.5841284626828389,0.6941816513042433,0.0,2860.0,428.3421052631578,727.5977811920117,529398.5311955386,0,0,0,0,1,0,0,0,1.0,431.1788079470199,208.43478260869568,618.609756097561,1404,0,0,0,0,0,0,69,14382,82,50726,64240,302,31,20,594173.0,708149.0565820165,1094910.0,93436.0,58421472.5,662827.0474418647,58890162.0,57952783.0,0,0,BENIGN
1738,192.168.50.7-4.2.2.4-61807-53-17,192.168.50.7,61807,4.2.2.4,53,17,2018-12-01 10:52:37.412676,20633,2,2,78.0,200.0,39.0,39.0,39.0,0.0,100.0,100.0,100.0,0.0,13473.56176998013,193.8641981292105,6877.666666666666,11906.405936861607,20626.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.93209906460524,96.93209906460524,39.0,100.0,63.4,33.411076007815126,1116.3,0,0,0,0,0,0,0,0,1.0,79.25,39.0,100.0,40,0,0,0,0,0,0,2,78,2,200,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2425,192.168.50.7-4.2.2.4-59691-53-17,192.168.50.7,59691,4.2.2.4,53,17,2018-12-01 10:52:37.412679,20632,2,2,64.0,630.0,32.0,32.0,32.0,0.0,315.0,315.0,315.0,0.0,33637.06863125242,193.87359441644048,6877.333333333334,11908.426694292297,20628.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.93679720822024,96.93679720822024,32.0,315.0,145.2,155.005483773962,24026.7,0,0,0,0,0,0,0,0,1.0,181.5,32.0,315.0,40,0,0,0,0,0,0,2,64,2,630,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1943,192.168.50.7-8.8.8.8-53785-53-17,192.168.50.7,53785,8.8.8.8,53,17,2018-12-01 10:52:37.413508,45931,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,6313.818553917833,87.08715246783218,15310.333333333332,26513.079080584608,45925.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,43.54357623391609,43.54357623391609,43.0,102.0,66.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2314,192.168.50.7-4.2.2.4-62478-53-17,192.168.50.7,62478,4.2.2.4,53,17,2018-12-01 10:52:37.413949,20608,2,2,100.0,132.0,50.0,50.0,50.0,0.0,66.0,66.0,66.0,0.0,11257.763975155278,194.0993788819876,6869.333333333334,11892.8381950371,20602.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.0496894409938,97.0496894409938,50.0,66.0,56.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,70.5,50.0,66.0,40,0,0,0,0,0,0,2,100,2,132,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2464,192.168.50.7-8.8.8.8-59691-53-17,192.168.50.7,59691,8.8.8.8,53,17,2018-12-01 10:52:37.429206,61350,2,2,64.0,630.0,32.0,32.0,32.0,0.0,315.0,315.0,315.0,0.0,11312.143439282803,65.19967400162999,20450.0,35415.242876479046,61344.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,32.599837000814986,32.599837000814986,32.0,315.0,145.2,155.005483773962,24026.7,0,0,0,0,0,0,0,0,1.0,181.5,32.0,315.0,40,0,0,0,0,0,0,2,64,2,630,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1498,192.168.50.7-8.8.8.8-61807-53-17,192.168.50.7,61807,8.8.8.8,53,17,2018-12-01 10:52:37.429209,45128,2,2,78.0,200.0,39.0,39.0,39.0,0.0,100.0,100.0,100.0,0.0,6160.255273887608,88.63676653075696,15042.666666666668,26050.33282576891,45123.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,44.31838326537847,44.31838326537847,39.0,100.0,63.4,33.411076007815126,1116.3,0,0,0,0,0,0,0,0,1.0,79.25,39.0,100.0,40,0,0,0,0,0,0,2,78,2,200,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
797,192.168.50.7-4.2.2.4-63375-53-17,192.168.50.7,63375,4.2.2.4,53,17,2018-12-01 10:52:37.434061,20669,2,2,166.0,422.0,83.0,83.0,83.0,0.0,211.0,211.0,211.0,0.0,28448.40098698534,193.52653732643088,6889.666666666666,11927.19054653414,20662.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.76326866321544,96.76326866321544,83.0,211.0,134.2,70.10848736066126,4915.2,0,0,0,0,0,0,0,0,1.0,167.75,83.0,211.0,40,0,0,0,0,0,0,2,166,2,422,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
466,192.168.50.7-4.2.2.4-57940-53-17,192.168.50.7,57940,4.2.2.4,53,17,2018-12-01 10:52:37.434064,20668,2,2,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,8322.043739113606,193.53590090961876,6889.333333333334,11930.077297877551,20665.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.76795045480937,96.76795045480937,35.0,51.0,41.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1253,192.168.50.7-4.2.2.4-58319-53-17,192.168.50.7,58319,4.2.2.4,53,17,2018-12-01 10:52:37.435108,20571,2,2,100.0,156.0,50.0,50.0,50.0,0.0,78.0,78.0,78.0,0.0,12444.703709105052,194.44849545476643,6857.0,11872.34227100954,20566.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.22424772738322,97.22424772738322,50.0,78.0,61.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,76.5,50.0,78.0,40,0,0,0,0,0,0,2,100,2,156,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
244,192.168.50.7-4.2.2.4-60319-53-17,192.168.50.7,60319,4.2.2.4,53,17,2018-12-01 10:52:37.455314,20598,2,2,166.0,330.0,83.0,83.0,83.0,0.0,165.0,165.0,165.0,0.0,24080.00776774444,194.1936110301971,6866.0,11887.064734407732,20592.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,97.09680551509857,97.09680551509857,83.0,165.0,115.8,44.913249715423625,2017.2,0,0,0,0,0,0,0,0,1.0,144.75,83.0,165.0,40,0,0,0,0,0,0,2,166,2,330,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
2041,192.168.50.7-4.2.2.4-51194-53-17,192.168.50.7,51194,4.2.2.4,53,17,2018-12-01 10:52:37.455317,20598,2,2,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,8350.325274298475,194.1936110301971,6866.0,11889.662779069891,20595.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,97.09680551509857,97.09680551509857,35.0,51.0,41.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
535,192.168.50.7-4.2.2.4-57368-53-17,192.168.50.7,57368,4.2.2.4,53,17,2018-12-01 10:52:37.456299,20582,2,2,62.0,158.0,31.0,31.0,31.0,0.0,79.0,79.0,79.0,0.0,10688.951511029054,194.34457292780095,6860.666666666666,11877.827088038171,20576.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.17228646390048,97.17228646390048,31.0,79.0,50.2,26.290682760247968,691.2,0,0,0,0,0,0,0,0,1.0,62.75,31.0,79.0,40,0,0,0,0,0,0,2,62,2,158,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1770,192.168.50.7-8.8.8.8-60319-53-17,192.168.50.7,60319,8.8.8.8,53,17,2018-12-01 10:52:37.476084,44650,2,2,166.0,330.0,83.0,83.0,83.0,0.0,165.0,165.0,165.0,0.0,11108.622620380738,89.58566629339305,14883.333333333332,25772.62734634041,44643.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,44.79283314669652,44.79283314669652,83.0,165.0,115.8,44.913249715423625,2017.2,0,0,0,0,0,0,0,0,1.0,144.75,83.0,165.0,40,0,0,0,0,0,0,2,166,2,330,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
891,192.168.50.7-8.8.8.8-57368-53-17,192.168.50.7,57368,8.8.8.8,53,17,2018-12-01 10:52:37.476086,45123,2,2,62.0,158.0,31.0,31.0,31.0,0.0,79.0,79.0,79.0,0.0,4875.562351793985,88.6465882144361,15041.0,26046.580044220776,45117.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,44.32329410721805,44.32329410721805,31.0,79.0,50.2,26.290682760247968,691.2,0,0,0,0,0,0,0,0,1.0,62.75,31.0,79.0,40,0,0,0,0,0,0,2,62,2,158,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
3097,192.168.50.7-8.8.8.8-51194-53-17,192.168.50.7,51194,8.8.8.8,53,17,2018-12-01 10:52:37.476087,45056,2,2,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,3817.471590909091,88.7784090909091,15018.666666666668,26008.76360639493,45051.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,44.38920454545455,44.38920454545455,35.0,51.0,41.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
3196,192.168.50.7-4.2.2.4-51735-53-17,192.168.50.7,51735,4.2.2.4,53,17,2018-12-01 10:52:37.476387,20595,2,2,70.0,126.0,35.0,35.0,35.0,0.0,63.0,63.0,63.0,0.0,9516.873027433843,194.22189851905804,6865.0,11887.064692345206,20591.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,97.11094925952902,97.11094925952902,35.0,63.0,46.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,57.75,35.0,63.0,40,0,0,0,0,0,0,2,70,2,126,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1232,192.168.50.7-4.2.2.4-51508-53-17,192.168.50.7,51508,4.2.2.4,53,17,2018-12-01 10:52:37.476414,20674,2,2,50.0,178.0,25.0,25.0,25.0,0.0,89.0,89.0,89.0,0.0,11028.3447808842,193.47973299796843,6891.333333333334,11932.675405512937,20670.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.73986649898424,96.73986649898424,25.0,89.0,50.6,35.05424368033063,1228.8,0,0,0,0,0,0,0,0,1.0,63.25,25.0,89.0,40,0,0,0,0,0,0,2,50,2,178,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1912,192.168.50.7-4.2.2.4-50353-53-17,192.168.50.7,50353,4.2.2.4,53,17,2018-12-01 10:52:37.477424,20612,2,2,62.0,158.0,31.0,31.0,31.0,0.0,79.0,79.0,79.0,0.0,10673.39413933631,194.06171162429652,6870.666666666666,11895.14759611386,20606.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.03085581214827,97.03085581214827,31.0,79.0,50.2,26.290682760247968,691.2,0,0,0,0,0,0,0,0,1.0,62.75,31.0,79.0,40,0,0,0,0,0,0,2,62,2,158,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1451,192.168.50.7-4.2.2.4-58740-53-17,192.168.50.7,58740,4.2.2.4,53,17,2018-12-01 10:52:37.497638,20616,2,2,66.0,194.0,33.0,33.0,33.0,0.0,97.0,97.0,97.0,0.0,12611.563833915408,194.02405898331395,6872.0,11897.456997190618,20610.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.01202949165696,97.01202949165696,33.0,97.0,58.6,35.05424368033063,1228.8,0,0,0,0,0,0,0,0,1.0,73.25,33.0,97.0,40,0,0,0,0,0,0,2,66,2,194,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
3141,192.168.50.7-4.2.2.4-49531-53-17,192.168.50.7,49531,4.2.2.4,53,17,2018-12-01 10:52:37.497642,20614,2,2,50.0,178.0,25.0,25.0,25.0,0.0,89.0,89.0,89.0,0.0,11060.444358203164,194.04288347724847,6871.333333333334,11899.766398267377,20612.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,97.02144173862423,97.02144173862423,25.0,89.0,50.6,35.05424368033063,1228.8,0,0,0,0,0,0,0,0,1.0,63.25,25.0,89.0,40,0,0,0,0,0,0,2,50,2,178,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1658,192.168.50.7-4.2.2.4-58195-53-17,192.168.50.7,58195,4.2.2.4,53,17,2018-12-01 10:52:37.498486,20640,2,2,62.0,224.0,31.0,31.0,31.0,0.0,112.0,112.0,112.0,0.0,13856.589147286822,193.79844961240312,6880.0,11913.045454458736,20636.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.89922480620156,96.89922480620156,31.0,112.0,63.4,44.36552715791847,1968.3,0,0,0,0,0,0,0,0,1.0,79.25,31.0,112.0,40,0,0,0,0,0,0,2,62,2,224,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1676,192.168.50.7-4.2.2.4-60163-53-17,192.168.50.7,60163,4.2.2.4,53,17,2018-12-01 10:52:37.518910,20714,2,2,50.0,212.0,25.0,25.0,25.0,0.0,106.0,106.0,106.0,0.0,12648.450323452738,193.10611180843875,6904.666666666666,11953.171308624893,20707.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.55305590421936,96.55305590421936,25.0,106.0,57.4,44.36552715791847,1968.3,0,0,0,0,0,0,0,0,1.0,71.75,25.0,106.0,40,0,0,0,0,0,0,2,50,2,212,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1164,192.168.50.7-4.2.2.4-55387-53-17,192.168.50.7,55387,4.2.2.4,53,17,2018-12-01 10:52:37.518913,20713,2,2,66.0,194.0,33.0,33.0,33.0,0.0,97.0,97.0,97.0,0.0,12552.503258822962,193.1154347511225,6904.333333333334,11956.058059968313,20710.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.55771737556124,96.55771737556124,33.0,97.0,58.6,35.05424368033063,1228.8,0,0,0,0,0,0,0,0,1.0,73.25,33.0,97.0,40,0,0,0,0,0,0,2,66,2,194,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
334,192.168.50.7-4.2.2.4-54943-53-17,192.168.50.7,54943,4.2.2.4,53,17,2018-12-01 10:52:37.519700,20554,2,2,58.0,236.0,29.0,29.0,29.0,0.0,118.0,118.0,118.0,0.0,14303.785151308748,194.6093217865136,6851.333333333334,11861.661322653472,20548.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,97.3046608932568,97.3046608932568,29.0,118.0,64.6,48.74730761795978,2376.3,0,0,0,0,0,0,0,0,1.0,80.75,29.0,118.0,40,0,0,0,0,0,0,2,58,2,236,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
705,172.217.10.2-192.168.50.7-443-51552-6,192.168.50.7,51552,172.217.10.2,443,6,2018-12-01 10:52:37.532415,117989003,34,37,5242.0,7338.0,1090.0,0.0,154.17647058823528,288.5346962580784,2525.0,0.0,198.3243243243243,491.9395318563076,106.6201059432632,0.6017509953872566,1685557.1857142856,9765620.846296042,58480380.0,0.0,117989003.0,3575424.333333333,14105646.969420992,58561617.0,1.0,117895704.0,3274880.666666666,13531747.532840418,58521145.0,0.0,0,0,0,0,704,764,0.288162448495306,0.3135885468919506,0.0,2525.0,174.72222222222226,402.8940804511748,162323.64006259784,0,0,0,0,1,0,0,0,1.0,177.18309859154925,154.17647058823533,198.3243243243243,704,0,0,0,0,0,0,34,5242,37,7338,64240,263,20,20,731213.5,902186.9355141982,1369156.0,93271.0,58216643.0,372980.44229959295,58480380.0,57952906.0,0,0,BENIGN
